72,-63
73,-63
74,-63
75,-63
65,-69
66,-69
67,-69
68,-69
69,-69
70,-69
71,-69
129,-69
130,-69
132,-69
133,-69
65,-70
66,-70
67,-70
68,-70
69,-70
70,-70
71,-70
129,-70
130,-70
132,-70
133,-70
65,-71
66,-71
67,-71
68,-71
69,-71
70,-71
71,-71
129,-71
130,-71
132,-71
133,-71
69,-72
70,-72
71,-72
129,-72
130,-72
132,-72
133,-72
69,-73
70,-73
71,-73
129,-73
130,-73
132,-73
133,-73
65,-74
66,-74
67,-74
68,-74
69,-74
70,-74
71,-74
65,-75
66,-75
67,-75
68,-75
69,-75
70,-75
71,-75
237,-93
238,-93
244,-93
245,-93
237,-94
238,-94
244,-94
245,-94
234,-96
235,-96
236,-96
234,-97
235,-97
236,-97
230,-98
231,-98
232,-98
233,-98
230,-99
231,-99
232,-99
233,-99
222,-100
223,-100
224,-100
239,-100
240,-100
242,-100
243,-100
246,-100
247,-100
248,-100
222,-101
223,-101
224,-101
239,-101
240,-101
242,-101
243,-101
246,-101
247,-101
248,-101
222,-102
223,-102
224,-102
239,-102
240,-102
242,-102
243,-102
246,-102
247,-102
248,-102
230,-103
231,-103
239,-103
240,-103
246,-103
247,-103
248,-103
230,-104
231,-104
239,-104
240,-104
246,-104
247,-104
248,-104
139,-105
140,-105
141,-105
142,-105
230,-105
231,-105
232,-105
233,-105
234,-105
235,-105
236,-105
239,-105
240,-105
249,-105
250,-105
139,-106
140,-106
141,-106
142,-106
230,-106
231,-106
232,-106
233,-106
234,-106
235,-106
236,-106
239,-106
240,-106
249,-106
250,-106
112,-108
113,-108
114,-108
115,-108
116,-108
139,-108
140,-108
141,-108
142,-108
222,-108
223,-108
224,-108
251,-108
252,-108
112,-109
113,-109
114,-109
115,-109
116,-109
139,-109
140,-109
141,-109
142,-109
222,-109
223,-109
224,-109
251,-109
252,-109
103,-110
104,-110
105,-110
106,-110
107,-110
108,-110
109,-110
110,-110
111,-110
122,-110
123,-110
124,-110
125,-110
126,-110
225,-110
226,-110
234,-110
235,-110
236,-110
239,-110
240,-110
242,-110
243,-110
244,-110
245,-110
103,-111
104,-111
105,-111
106,-111
107,-111
108,-111
109,-111
110,-111
111,-111
122,-111
123,-111
124,-111
125,-111
126,-111
225,-111
226,-111
234,-111
235,-111
236,-111
239,-111
240,-111
242,-111
243,-111
244,-111
245,-111
103,-112
104,-112
105,-112
106,-112
107,-112
108,-112
109,-112
112,-112
113,-112
114,-112
115,-112
116,-112
122,-112
123,-112
124,-112
125,-112
126,-112
227,-112
228,-112
229,-112
234,-112
235,-112
236,-112
244,-112
245,-112
103,-113
104,-113
105,-113
106,-113
107,-113
108,-113
109,-113
112,-113
113,-113
114,-113
115,-113
116,-113
122,-113
123,-113
124,-113
125,-113
126,-113
227,-113
228,-113
229,-113
234,-113
235,-113
236,-113
244,-113
245,-113
103,-114
104,-114
105,-114
106,-114
107,-114
108,-114
109,-114
112,-114
113,-114
114,-114
115,-114
116,-114
122,-114
123,-114
124,-114
125,-114
126,-114
227,-114
228,-114
229,-114
234,-114
235,-114
236,-114
244,-114
245,-114
115,-115
116,-115
139,-115
140,-115
141,-115
142,-115
144,-115
145,-115
227,-115
228,-115
229,-115
232,-115
233,-115
234,-115
235,-115
236,-115
251,-115
252,-115
115,-116
116,-116
139,-116
140,-116
141,-116
142,-116
144,-116
145,-116
227,-116
228,-116
229,-116
232,-116
233,-116
234,-116
235,-116
236,-116
251,-116
252,-116
141,-117
142,-117
144,-117
145,-117
242,-117
243,-117
244,-117
245,-117
141,-118
142,-118
144,-118
145,-118
242,-118
243,-118
244,-118
245,-118
67,-120
68,-120
69,-120
70,-120
71,-120
134,-120
135,-120
136,-120
137,-120
138,-120
239,-120
240,-120
67,-121
68,-121
69,-121
70,-121
71,-121
134,-121
135,-121
136,-121
137,-121
138,-121
239,-121
240,-121
67,-122
68,-122
69,-122
70,-122
71,-122
134,-122
135,-122
136,-122
137,-122
138,-122
139,-122
140,-122
230,-122
231,-122
237,-122
238,-122
67,-123
68,-123
69,-123
70,-123
71,-123
134,-123
135,-123
136,-123
137,-123
138,-123
139,-123
140,-123
230,-123
231,-123
237,-123
238,-123
136,-124
137,-124
138,-124
141,-124
142,-124
136,-125
137,-125
138,-125
141,-125
142,-125
136,-126
137,-126
138,-126
141,-126
142,-126
108,-127
109,-127
110,-127
111,-127
139,-127
140,-127
141,-127
142,-127
108,-128
109,-128
110,-128
111,-128
139,-128
140,-128
141,-128
142,-128
108,-129
109,-129
110,-129
111,-129
108,-130
109,-130
110,-130
111,-130
179,-131
180,-131
181,-131
182,-131
183,-131
179,-132
180,-132
181,-132
182,-132
183,-132
179,-133
180,-133
181,-133
182,-133
183,-133
179,-134
180,-134
181,-134
182,-134
183,-134
179,-135
180,-135
181,-135
182,-135
183,-135
5,-136
6,-136
10,-136
11,-136
12,-136
13,-136
17,-136
18,-136
19,-136
20,-136
108,-136
109,-136
110,-136
111,-136
112,-136
113,-136
114,-136
5,-137
6,-137
10,-137
11,-137
12,-137
13,-137
17,-137
18,-137
19,-137
20,-137
108,-137
109,-137
110,-137
111,-137
112,-137
113,-137
114,-137
5,-138
6,-138
10,-138
11,-138
12,-138
13,-138
17,-138
18,-138
19,-138
20,-138
108,-138
109,-138
110,-138
111,-138
112,-138
113,-138
114,-138
2,-139
3,-139
4,-139
5,-139
6,-139
10,-139
11,-139
12,-139
13,-139
19,-139
20,-139
22,-139
23,-139
110,-139
111,-139
112,-139
113,-139
114,-139
134,-139
135,-139
136,-139
137,-139
138,-139
2,-140
3,-140
4,-140
5,-140
6,-140
10,-140
11,-140
12,-140
13,-140
19,-140
20,-140
22,-140
23,-140
110,-140
111,-140
112,-140
113,-140
114,-140
134,-140
135,-140
136,-140
137,-140
138,-140
2,-141
3,-141
4,-141
103,-141
104,-141
105,-141
106,-141
107,-141
124,-141
125,-141
126,-141
127,-141
128,-141
129,-141
130,-141
132,-141
133,-141
144,-141
145,-141
146,-141
147,-141
2,-142
3,-142
4,-142
103,-142
104,-142
105,-142
106,-142
107,-142
124,-142
125,-142
126,-142
127,-142
128,-142
129,-142
130,-142
132,-142
133,-142
144,-142
145,-142
146,-142
147,-142
19,-143
20,-143
22,-143
23,-143
103,-143
104,-143
105,-143
106,-143
107,-143
108,-143
109,-143
124,-143
125,-143
126,-143
127,-143
128,-143
129,-143
130,-143
134,-143
135,-143
136,-143
137,-143
138,-143
144,-143
145,-143
146,-143
147,-143
19,-144
20,-144
22,-144
23,-144
103,-144
104,-144
105,-144
106,-144
107,-144
108,-144
109,-144
124,-144
125,-144
126,-144
127,-144
128,-144
129,-144
130,-144
134,-144
135,-144
136,-144
137,-144
138,-144
144,-144
145,-144
146,-144
147,-144
19,-145
20,-145
22,-145
23,-145
103,-145
104,-145
105,-145
106,-145
107,-145
108,-145
109,-145
124,-145
125,-145
126,-145
127,-145
128,-145
129,-145
130,-145
134,-145
135,-145
136,-145
137,-145
138,-145
144,-145
145,-145
146,-145
147,-145
2,-146
3,-146
4,-146
5,-146
6,-146
19,-146
20,-146
22,-146
23,-146
105,-146
106,-146
107,-146
110,-146
111,-146
136,-146
137,-146
138,-146
2,-147
3,-147
4,-147
5,-147
6,-147
19,-147
20,-147
22,-147
23,-147
105,-147
106,-147
107,-147
110,-147
111,-147
136,-147
137,-147
138,-147
2,-148
3,-148
4,-148
5,-148
6,-148
108,-148
109,-148
110,-148
111,-148
2,-149
3,-149
4,-149
5,-149
6,-149
108,-149
109,-149
110,-149
111,-149
22,-151
23,-151
22,-152
23,-152
2,-153
3,-153
4,-153
5,-153
6,-153
12,-153
13,-153
14,-153
15,-153
16,-153
19,-153
20,-153
22,-153
23,-153
2,-154
3,-154
4,-154
5,-154
6,-154
12,-154
13,-154
14,-154
15,-154
16,-154
19,-154
20,-154
22,-154
23,-154
5,-155
6,-155
7,-155
8,-155
9,-155
12,-155
13,-155
14,-155
15,-155
16,-155
19,-155
20,-155
5,-156
6,-156
7,-156
8,-156
9,-156
12,-156
13,-156
14,-156
15,-156
16,-156
19,-156
20,-156
5,-157
6,-157
7,-157
8,-157
9,-157
12,-157
13,-157
14,-157
15,-157
16,-157
19,-157
20,-157
117,-182
118,-182
119,-182
120,-182
121,-182
117,-183
118,-183
119,-183
120,-183
121,-183
117,-184
118,-184
119,-184
120,-184
121,-184
117,-185
118,-185
119,-185
120,-185
121,-185
199,-194
200,-194
201,-194
202,-194
199,-195
200,-195
201,-195
202,-195
199,-196
200,-196
203,-196
204,-196
205,-196
199,-197
200,-197
203,-197
204,-197
205,-197
203,-198
204,-198
205,-198
203,-199
204,-199
205,-199
203,-200
204,-200
205,-200
55,-201
56,-201
57,-201
58,-201
59,-201
203,-201
204,-201
205,-201
206,-201
207,-201
55,-202
56,-202
57,-202
58,-202
59,-202
203,-202
204,-202
205,-202
206,-202
207,-202
57,-203
58,-203
59,-203
57,-204
58,-204
59,-204
50,-206
51,-206
52,-206
53,-206
54,-206
55,-206
56,-206
50,-207
51,-207
52,-207
53,-207
54,-207
55,-207
56,-207
50,-208
51,-208
52,-208
50,-209
51,-209
52,-209
144,-227
145,-227
146,-227
147,-227
148,-227
149,-227
150,-227
151,-227
152,-227
144,-228
145,-228
146,-228
147,-228
148,-228
149,-228
150,-228
151,-228
152,-228
134,-230
135,-230
136,-230
137,-230
138,-230
141,-230
142,-230
153,-230
154,-230
134,-231
135,-231
136,-231
137,-231
138,-231
141,-231
142,-231
153,-231
154,-231
132,-232
133,-232
141,-232
142,-232
153,-232
154,-232
132,-233
133,-233
141,-233
142,-233
153,-233
154,-233
132,-234
133,-234
144,-234
145,-234
146,-234
147,-234
132,-235
133,-235
144,-235
145,-235
146,-235
147,-235
132,-236
133,-236
144,-236
145,-236
146,-236
147,-236
132,-237
133,-237
139,-237
140,-237
151,-237
152,-237
153,-237
154,-237
132,-238
133,-238
139,-238
140,-238
151,-238
152,-238
153,-238
154,-238
132,-239
133,-239
139,-239
140,-239
148,-239
149,-239
150,-239
156,-239
157,-239
132,-240
133,-240
139,-240
140,-240
148,-240
149,-240
150,-240
156,-240
157,-240
134,-241
135,-241
136,-241
137,-241
138,-241
148,-241
149,-241
150,-241
156,-241
157,-241
134,-242
135,-242
136,-242
137,-242
138,-242
148,-242
149,-242
150,-242
156,-242
157,-242
134,-243
135,-243
136,-243
137,-243
138,-243
148,-243
149,-243
150,-243
156,-243
157,-243
141,-244
142,-244
144,-244
145,-244
156,-244
157,-244
141,-245
142,-245
144,-245
145,-245
156,-245
157,-245
134,-246
135,-246
146,-246
147,-246
156,-246
157,-246
134,-247
135,-247
146,-247
147,-247
156,-247
157,-247
134,-248
135,-248
146,-248
147,-248
156,-248
157,-248
134,-249
135,-249
146,-249
147,-249
151,-249
152,-249
153,-249
154,-249
134,-250
135,-250
146,-250
147,-250
151,-250
152,-250
153,-250
154,-250
136,-251
137,-251
138,-251
139,-251
140,-251
141,-251
142,-251
144,-251
145,-251
136,-252
137,-252
138,-252
139,-252
140,-252
141,-252
142,-252
144,-252
145,-252
